시도명,학교명,급식날짜,메뉴이름,중량(g),에너지(kcal),탄수화물(g),당류(g),지방(g),단백질(g),칼슘(mg),인(mg),나트륨(mg),칼륨(mg),마그네슘(mg),철(mg),아연(mg),콜레스테롤(mg),,,,,,,
부산광역시,명호고등학교,2023-10-10,국물떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2023-10-10,국물떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2023-10-11,오징어어묵무침,200,249.53,13.55,0.00,4.19,38.67,78.58,556.64,682.39,660.14,0.00,1.86,3.40,430.92,,,,,,,
부산광역시,명호고등학교,2023-10-11,오징어어묵무침,200,249.53,13.55,0.00,4.19,38.67,78.58,556.64,682.39,660.14,0.00,1.86,3.40,430.92,,,,,,,
부산광역시,명호고등학교,2023-10-12,초코머핀,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-10-12,초코머핀,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-10-16,마늘보쌈hj,300,1218.19,8.69,0.00,99.52,61.47,66.90,483.60,389.53,769.52,0.00,3.65,8.62,191.40,,,,,,,
부산광역시,명호고등학교,2023-10-17,만두튀김비빔채소,250,684.42,76.17,0.00,31.18,19.77,53.38,281.62,983.70,595.03,0.00,4.85,2.66,36.00,,,,,,,
부산광역시,명호고등학교,2023-10-18,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-10-18,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-10-19,오리불고기,250,559.93,24.47,4.07,34.25,38.16,66.06,420.21,854.07,1004.86,0.00,5.80,4.84,124.82,,,,,,,
부산광역시,명호고등학교,2023-10-19,오리불고기,250,559.93,24.47,4.07,34.25,38.16,66.06,420.21,854.07,1004.86,0.00,5.80,4.84,124.82,,,,,,,
부산광역시,명호고등학교,2023-10-20,달걀말이,100,172.24,4.67,0.00,11.23,12.04,49.64,169.30,323.32,200.88,13.20,1.57,1.39,475.00,,,,,,,
부산광역시,명호고등학교,2023-10-24,치즈돈가스,250,758.50,45.48,0.00,46.15,36.02,72.78,344.36,855.05,569.98,0.00,2.51,3.60,146.40,,,,,,,
부산광역시,명호고등학교,2023-10-25,소떡소떡,200,476.04,28.81,5.83,33.24,17.04,27.46,260.35,1409.05,495.96,0.00,2.50,2.22,56.26,,,,,,,
부산광역시,명호고등학교,2023-10-26,얼갈이겉절이,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2023-10-27,아보카도양상추샐러드,150,132.69,25.26,13.54,3.30,4.77,119.65,101.45,852.99,554.06,0.00,2.59,1.20,0.00,,,,,,,
부산광역시,명호고등학교,2023-10-30,숙주나물무침,50,19.51,1.56,0.00,1.35,1.31,10.11,20.87,186.73,85.47,0.00,0.38,0.19,0.00,,,,,,,
부산광역시,명호고등학교,2023-10-31,오이무침,50,23.36,4.63,1.52,0.50,0.89,14.82,33.46,269.31,147.13,0.00,0.44,0.20,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-01,수제후르츠탕수육,200,454.44,56.49,1.90,16.59,17.06,36.44,194.01,403.26,468.95,0.00,2.12,1.68,76.48,,,,,,,
부산광역시,명호고등학교,2023-11-02,추어탕,700,338.67,24.42,1.81,11.51,37.37,1598.50,975.90,2077.15,906.87,0.00,24.70,6.80,298.48,,,,,,,
부산광역시,명호고등학교,2023-11-03,김치전,150,285.73,32.07,0.00,12.48,13.17,83.95,214.22,785.60,529.60,0.00,2.47,1.93,136.00,,,,,,,
부산광역시,명호고등학교,2023-11-06,궁중떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2023-11-07,명태살어묵전,150,281.54,36.28,4.47,8.08,18.04,120.59,167.69,1283.83,459.18,0.00,2.32,1.32,18.90,,,,,,,
부산광역시,명호고등학교,2023-11-08,오이피클봉,50,54.00,14.64,1.99,0.15,0.30,15.08,4.06,333.60,27.32,0.00,0.50,0.05,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-09,콩나물무침,50,24.13,1.15,0.00,1.98,1.64,12.78,21.61,203.50,78.36,0.00,0.43,0.23,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-09,콩나물무침,50,24.13,1.15,0.00,1.98,1.64,12.78,21.61,203.50,78.36,0.00,0.43,0.23,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-09,콩나물무침,50,24.13,1.15,0.00,1.98,1.64,12.78,21.61,203.50,78.36,0.00,0.43,0.23,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-10,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-10,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-13,느타리잔파초무침,150,124.30,19.47,8.37,5.41,3.82,146.02,81.48,693.83,377.30,0.00,2.39,0.41,10.05,,,,,,,
부산광역시,명호고등학교,2023-11-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-11-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-11-17,국물떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2023-11-21,오리불고기,250,559.93,24.47,4.07,34.25,38.16,66.06,420.21,854.07,1004.86,0.00,5.80,4.84,124.82,,,,,,,
부산광역시,명호고등학교,2023-11-21,오리불고기,250,559.93,24.47,4.07,34.25,38.16,66.06,420.21,854.07,1004.86,0.00,5.80,4.84,124.82,,,,,,,
부산광역시,명호고등학교,2023-11-23,삼색잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2023-11-27,참치소스매운맛김,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-28,돈육김치볶음,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2023-11-29,수제채소튀김안,100,311.99,36.35,0.00,18.53,3.01,33.33,91.97,277.28,274.17,11.29,0.52,0.33,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-30,수육,300,1218.19,8.69,0.00,99.52,61.47,66.90,483.60,389.53,769.52,0.00,3.65,8.62,191.40,,,,,,,
부산광역시,명호고등학교,2023-12-01,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-12-01,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-12-04,온두부,150,253.89,8.08,0.00,18.03,18.66,227.92,274.75,500.53,186.62,0.00,2.92,1.97,66.50,,,,,,,
부산광역시,명호고등학교,2023-12-05,연어구이,100,169.00,9.34,5.46,6.16,19.28,20.20,200.00,1260.80,218.80,0.00,0.90,0.61,141.60,,,,,,,
부산광역시,명호고등학교,2023-12-05,연어구이,100,169.00,9.34,5.46,6.16,19.28,20.20,200.00,1260.80,218.80,0.00,0.90,0.61,141.60,,,,,,,
부산광역시,명호고등학교,2023-12-06,초코머핀,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-08,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-08,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-11,오이피클봉,50,54.00,14.64,1.99,0.15,0.30,15.08,4.06,333.60,27.32,0.00,0.50,0.05,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-14,햄달걀찜,250,190.00,4.81,0.00,10.91,16.20,89.25,230.18,860.32,229.57,0.00,2.07,1.81,634.57,,,,,,,
부산광역시,명호고등학교,2023-12-15,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-12-15,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-12-18,매콤수육,300,1218.19,8.69,0.00,99.52,61.47,66.90,483.60,389.53,769.52,0.00,3.65,8.62,191.40,,,,,,,
부산광역시,명호고등학교,2023-12-19,코다리깐풍강정,100,323.25,24.21,1.74,15.56,18.34,18.98,179.07,413.14,104.22,5.75,1.37,2.00,107.50,,,,,,,
부산광역시,명호고등학교,2023-12-20,찐만두,120,158.05,20.48,0.00,5.84,5.86,27.60,81.86,269.52,259.71,0.00,1.42,0.79,7.59,,,,,,,
부산광역시,명호고등학교,2023-12-21,치킨너겟,100,219.42,9.97,2.45,14.23,11.41,11.71,72.63,351.39,113.24,1.75,1.00,0.77,66.00,,,,,,,
부산광역시,명호고등학교,2023-12-26,랍스터테일구이,200,355.71,8.48,0.00,18.01,37.83,103.74,456.84,797.71,909.32,0.00,2.74,2.22,156.87,,,,,,,
부산광역시,명호고등학교,2024-03-04,국물떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2024-03-05,삼색나물,50,54.68,5.34,0.00,3.82,0.67,15.10,24.06,256.67,104.97,0.00,0.91,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2024-03-06,김치전,150,285.73,32.07,0.00,12.48,13.17,83.95,214.22,785.60,529.60,0.00,2.47,1.93,136.00,,,,,,,
부산광역시,명호고등학교,2024-03-07,봄동겉절이,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2024-03-11,생선까스,200,646.21,57.38,0.00,37.09,24.50,34.16,303.64,817.27,229.95,0.00,1.95,1.43,176.30,,,,,,,
부산광역시,명호고등학교,2024-03-12,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2024-03-12,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2024-03-13,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2024-03-14,연두부,100,134.88,4.29,0.00,8.76,9.92,131.04,150.14,199.83,119.91,1.46,1.64,1.07,0.00,,,,,,,
부산광역시,명호고등학교,2024-03-15,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-15,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-18,새우살호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-03-18,새우살호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-03-19,돈육고추장불고기,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-03-19,돈육고추장불고기,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-03-21,궁중떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2024-03-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-25,두부담은찰도그롤,150,253.89,8.08,0.00,18.03,18.66,227.92,274.75,500.53,186.62,0.00,2.92,1.97,66.50,,,,,,,
부산광역시,명호고등학교,2024-03-26,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-26,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-03-27,오징어어묵무침,200,249.53,13.55,0.00,4.19,38.67,78.58,556.64,682.39,660.14,0.00,1.86,3.40,430.92,,,,,,,
부산광역시,명호고등학교,2024-03-28,양배추샐러드키위드레싱,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2024-03-29,감자튀김케첩,150,462.11,50.10,0.00,25.76,6.24,10.32,95.48,374.22,344.24,0.00,1.43,0.46,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-01,돈육고추장불고기,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-04-01,돈육고추장불고기,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-04-02,로제떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2024-04-04,숙주나물무침,50,19.51,1.56,0.00,1.35,1.31,10.11,20.87,186.73,85.47,0.00,0.38,0.19,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-05,계란후라이,100,172.24,4.67,0.00,11.23,12.04,49.64,169.30,323.32,200.88,13.20,1.57,1.39,475.00,,,,,,,
부산광역시,명호고등학교,2024-04-08,코다리떡강정,100,323.25,24.21,1.74,15.56,18.34,18.98,179.07,413.14,104.22,5.75,1.37,2.00,107.50,,,,,,,
부산광역시,명호고등학교,2024-04-09,김치전,150,285.73,32.07,0.00,12.48,13.17,83.95,214.22,785.60,529.60,0.00,2.47,1.93,136.00,,,,,,,
부산광역시,명호고등학교,2024-04-11,파프리카잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2024-04-15,브로콜리숙회초장,150,94.86,8.78,0.00,6.51,5.49,69.17,87.67,700.12,453.75,0.00,2.87,0.44,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-16,연두부,100,134.88,4.29,0.00,8.76,9.92,131.04,150.14,199.83,119.91,1.46,1.64,1.07,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-17,김자반,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-18,감자튀김케첩,150,462.11,50.10,0.00,25.76,6.24,10.32,95.48,374.22,344.24,0.00,1.43,0.46,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-19,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-04-19,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-04-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-04-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-04-23,수육,300,1218.19,8.69,0.00,99.52,61.47,66.90,483.60,389.53,769.52,0.00,3.65,8.62,191.40,,,,,,,
부산광역시,명호고등학교,2024-04-24,옥수수치즈구이,100,60.93,7.62,0.84,2.65,2.71,32.21,45.84,242.34,235.39,16.30,0.72,0.58,5.50,,,,,,,
부산광역시,명호고등학교,2024-04-25,생선까스,200,646.21,57.38,0.00,37.09,24.50,34.16,303.64,817.27,229.95,0.00,1.95,1.43,176.30,,,,,,,
부산광역시,명호고등학교,2024-04-29,만두튀김,250,684.42,76.17,0.00,31.18,19.77,53.38,281.62,983.70,595.03,0.00,4.85,2.66,36.00,,,,,,,
부산광역시,명호고등학교,2024-05-01,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2024-05-02,오이피클봉,50,54.00,14.64,1.99,0.15,0.30,15.08,4.06,333.60,27.32,0.00,0.50,0.05,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-08,단무지,30,3.90,0.66,0.23,0.16,0.11,5.20,3.54,173.55,16.08,0.00,0.09,0.04,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-10,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-05-10,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-05-13,돈육갈비버섯구이,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-05-16,김말이,100,240.56,32.49,0.00,12.38,2.25,28.85,61.65,393.02,123.57,0.64,1.28,0.22,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-17,닭장각구이,200,174.73,19.63,9.49,4.68,14.22,63.17,157.73,828.15,547.41,0.00,3.80,1.62,27.93,,,,,,,
부산광역시,명호고등학교,2024-05-20,생선까스,200,646.21,57.38,0.00,37.09,24.50,34.16,303.64,817.27,229.95,0.00,1.95,1.43,176.30,,,,,,,
부산광역시,명호고등학교,2024-05-21,비빔당면,550,577.17,114.48,11.02,9.55,16.71,130.69,262.58,1628.30,1389.40,7.55,6.27,2.59,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-22,찐만두,120,158.05,20.48,0.00,5.84,5.86,27.60,81.86,269.52,259.71,0.00,1.42,0.79,7.59,,,,,,,
부산광역시,명호고등학교,2024-05-23,마늘쫑건새우볶음추천,20,69.19,4.81,2.70,2.30,7.22,259.68,143.34,193.09,105.61,0.00,0.62,0.93,74.40,,,,,,,
부산광역시,명호고등학교,2024-05-24,감자튀김케첩,150,462.11,50.10,0.00,25.76,6.24,10.32,95.48,374.22,344.24,0.00,1.43,0.46,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-27,미트볼푸실리,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2024-05-28,돈육잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2024-05-30,분모자간장찜닭,1500,1358.38,140.64,57.52,36.54,114.90,232.94,703.36,5290.09,2290.16,0.00,9.75,7.53,341.64,,,,,,,
부산광역시,명호고등학교,2024-05-31,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-05-31,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-06-03,코다리깐풍강정,100,323.25,24.21,1.74,15.56,18.34,18.98,179.07,413.14,104.22,5.75,1.37,2.00,107.50,,,,,,,
부산광역시,명호고등학교,2024-06-04,단배추된장나물,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-06-05,찹쌀탕수육,200,454.44,56.49,1.90,16.59,17.06,36.44,194.01,403.26,468.95,0.00,2.12,1.68,76.48,,,,,,,
부산광역시,명호고등학교,2024-06-10,양배추쌈,100,60.93,7.62,0.84,2.65,2.71,32.21,45.84,242.34,235.39,16.30,0.72,0.58,5.50,,,,,,,
부산광역시,명호고등학교,2024-06-11,메추리알떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2024-06-12,얼갈이겉절이,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2024-06-13,삼색나물,50,54.68,5.34,0.00,3.82,0.67,15.10,24.06,256.67,104.97,0.00,0.91,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2024-06-14,열무비빔밥고명,400,445.66,90.03,1.72,3.16,12.99,91.06,167.96,718.39,708.68,1.29,3.91,2.65,12.80,,,,,,,
부산광역시,명호고등학교,2024-06-17,호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-06-17,호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-06-17,호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-06-17,호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-06-17,호박볶음,50,29.19,3.09,0.00,2.01,0.77,10.37,20.39,223.28,135.05,0.00,0.37,0.17,0.07,,,,,,,
부산광역시,명호고등학교,2024-06-18,연두부,100,134.88,4.29,0.00,8.76,9.92,131.04,150.14,199.83,119.91,1.46,1.64,1.07,0.00,,,,,,,
부산광역시,명호고등학교,2024-06-19,오이피클,50,54.00,14.64,1.99,0.15,0.30,15.08,4.06,333.60,27.32,0.00,0.50,0.05,0.00,,,,,,,
부산광역시,명호고등학교,2024-06-20,궁중떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2024-06-21,뿌리채소맛탕,100,311.99,36.35,0.00,18.53,3.01,33.33,91.97,277.28,274.17,11.29,0.52,0.33,0.00,,,,,,,
부산광역시,명호고등학교,2024-06-24,새우튀김,100,311.26,21.83,0.00,19.64,11.83,39.88,130.66,553.89,183.43,5.95,1.08,0.91,165.90,,,,,,,
부산광역시,명호고등학교,2024-06-24,새우튀김,100,311.26,21.83,0.00,19.64,11.83,39.88,130.66,553.89,183.43,5.95,1.08,0.91,165.90,,,,,,,
부산광역시,명호고등학교,2024-06-25,김가루청포묵무침,250,157.61,19.68,13.74,4.23,2.96,67.04,99.44,756.74,334.03,0.00,1.94,0.74,2.35,,,,,,,
부산광역시,명호고등학교,2024-07-02,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-07-02,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2024-07-04,오이피클,50,54.00,14.64,1.99,0.15,0.30,15.08,4.06,333.60,27.32,0.00,0.50,0.05,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-08,삼색나물,50,54.68,5.34,0.00,3.82,0.67,15.10,24.06,256.67,104.97,0.00,0.91,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-09,도시락김,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-10,단무지,30,3.90,0.66,0.23,0.16,0.11,5.20,3.54,173.55,16.08,0.00,0.09,0.04,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-11,꽈리고추메추리알장조림,100,205.08,7.36,2.45,13.69,12.11,65.22,190.66,758.90,279.19,4.75,1.93,1.72,530.64,,,,,,,
부산광역시,명호고등학교,2024-07-12,고구마맛탕,200,490.93,90.19,1.43,13.53,3.30,108.33,94.47,213.33,587.22,0.00,3.61,1.13,0.00,,,,,,,
